time,temperature,vibration,current,pressure,anomaly_true
244,43.717548267216976,1.1246634266492779,10.381481910583897,2.9894460093160236,0
245,41.677546451235585,1.0495265778897727,9.502323946473044,2.897214553561126,0
246,41.80192865292722,1.2956453039452607,10.096370813008797,3.028173714148623,0
247,43.572148116992786,1.118814011788475,10.068474839042365,3.044612573848729,0
248,44.22304030154424,1.0585942489767077,9.745080208400719,3.0720543615189664,0
249,41.7870600227048,0.9607293066583718,10.255497750719247,2.963462077852372,0
250,42.279050625927184,1.0212847484823007,9.906025271157896,3.0113082657930637,0
251,42.71493333056431,1.1414493406283048,9.997480477307109,3.0123899778926493,0
252,43.55721858664336,1.1624476147673837,10.548516413603398,3.0042691279851907,0
253,41.93788575294306,1.1423412563488826,10.33839065159434,3.0057428019143106,0
254,42.39283329243473,1.0853292625926896,10.229089311489007,3.001856800768848,0
255,43.01640254563704,0.9205493118506374,10.180226212642946,3.0105874700791406,0
256,42.82085964467997,1.05851304456036,10.043420470685259,3.037034051699768,0
257,42.34430635726194,0.9188160062599764,10.583987415649233,3.061014376229216,0
258,42.499706221290374,0.8977691171796484,10.28423178693991,2.9621833789653182,0
259,41.76506251497801,1.0345890204915922,9.895843368598154,2.991384932260591,0
260,42.4570957536152,1.0560530555274277,9.732740465658184,2.978869594005617,0
261,42.45016750599463,1.0852596523667744,10.22400497622497,2.9717163821399972,0
262,42.75930193377575,1.0516047146246061,10.067851918842578,2.9191984292346986,0
263,42.29680366870859,1.0532572923332544,9.724102703304085,3.001211122792648,0
264,42.922923113527084,0.9309073784227067,10.187996181809854,3.0239660184772643,0
265,43.2576294906919,1.0002834877537117,10.013099631119541,2.9922450124050566,0
266,42.753257596601074,0.8871674597476826,10.212523853120018,2.999552105180146,0
267,42.881053845039524,0.8465758575238564,10.189788330288023,3.0209218463954564,0
268,42.71189320854672,1.0652590427576913,9.92677741554916,3.0705559847581814,0
269,42.690050635854845,0.9449737980845384,10.236539281127616,2.9790117735238484,0
270,42.267065179874294,1.0742938566384248,9.953331049030067,2.9414193942833053,0
271,42.899896557003984,1.092486315548208,9.969060677805954,2.9954779926503194,0
272,42.6616280409519,0.953652149795853,9.94368175414306,3.0941780631684974,0
273,43.985900985358356,1.0498561158637765,10.358956342644289,2.9419549720785807,0
274,43.68401294148515,0.9492272059336332,10.005527476052983,3.0325067847790144,0
275,42.9815079315339,0.8539929156413002,10.418233950710993,3.0578956614642556,0
276,42.302165674183136,1.0111265516287038,10.520441738764386,2.881723289030287,0
277,42.10255311680995,0.9632456663357816,9.889332924173353,3.0205111261804243,0
278,43.49468577185332,0.965417533254389,9.343200927140353,3.030170531853655,0
279,42.94764953508828,1.1584165616758662,10.334009088412056,2.9866332399310074,0
280,43.088086042034966,0.8781404579618005,9.986815613833798,2.9676780719455143,0
281,41.76324840781549,1.0307141079530642,9.855183849069753,2.970466882373801,0
282,43.37646308893491,0.9204307695155998,9.923967808740843,2.983571575206219,0
283,43.10265220292862,1.0726627425985882,9.96685582210533,2.9848951984156114,0
284,42.173741589351316,1.0239183638825073,10.394264592366559,2.9754611478621618,0
285,42.567085115530034,1.0304889901393735,10.109346313024707,2.9827762373658775,0
286,43.01823032261391,0.924703364994133,10.389665526995277,3.0595395911923315,0
287,42.901480079013744,0.9392560659929787,10.191713490180813,2.9392785610542433,0
288,42.70469728851787,1.0749471188205026,9.990238637067494,2.9125470788364205,0
289,42.82790703916042,1.1427502163450287,9.96934018425734,3.0603392553617157,0
290,42.748813573075864,1.0398855968579044,10.206710191897583,2.990399112032971,0
291,43.001537507261475,0.9300970351449427,10.270788325998025,2.980588385375873,0
292,43.8028951837959,1.0294905250195807,10.31424944332677,2.9944391438133664,0
293,41.39000493544122,1.1971128516250755,9.99903147987103,3.0104638350389563,0
294,42.797889841294186,1.0117033023326463,10.10757793431457,2.9737974386440817,0
295,43.05590745282347,1.1211057150609587,10.209142506129854,3.025296556382365,0
296,43.13759639381226,0.9456354650490345,9.966492696765044,2.951886871309555,0
297,42.746851251207225,1.002252501988725,9.778096155093493,2.984908691107541,0
298,41.92596693051285,1.0559961677782865,9.859606313357627,2.8892651872357624,0
299,43.18679729022847,1.0390825490534321,10.000253887709718,3.058611856743189,0
300,44.03641012849851,0.9469040506584794,10.225398999215471,2.9911956151720185,0
301,42.08968315705032,0.9444258815095351,10.373921898334599,3.033505204586858,0
302,43.53829680821892,1.0892751656477508,9.71949192276257,3.0238287292133124,0
303,42.832884866126264,1.1066143312848302,9.908489609233216,3.027490689018566,0
304,43.00320539250269,1.133392021952932,9.967678360557711,2.9996112235712826,0
305,42.418260893577624,1.15791735119394,10.255137396698684,3.0194113696369587,0
306,42.859326296586474,1.0256066184402612,9.923740737892016,2.951935779369403,0
307,43.850026756819375,0.9912267079550928,9.94764164833821,2.9414410721885136,0
308,43.42959314519262,1.1255385824150994,9.70137912351142,2.9949447033247374,0
309,44.12938696324597,1.0758922142543859,10.174527856338889,2.9660111809802117,0
310,43.80644713338662,0.9416879346104468,10.012621290762707,3.0712732086624714,0
311,43.37345200735775,0.9390811055167834,9.88875115420871,3.0187572214653553,0
312,44.16636071570067,1.062663484964474,9.986671831061622,2.964175930493973,0
313,43.39339589524298,1.0107132857130097,10.332583157043578,2.986422978074721,0
314,43.636792906078234,1.0244156911082494,9.798893168721404,3.006650329099405,0
315,42.97205742787917,1.1140157704914972,9.83897712208511,2.996599852192554,0
316,43.19992748951552,1.0906668042190424,10.361728845804835,3.013587301646713,0
317,42.75154570601983,1.1381116605300858,10.066879765475266,3.0034327272231156,0
318,43.773750360756914,0.8790236230453505,10.214641578306969,2.930467162576496,0
319,42.483017826131075,1.0556892918413547,10.146904749317946,2.8924547716248044,0
320,43.669410205450596,1.0929092034782606,10.036893624590094,2.9813195477554006,0
321,43.095609365496905,0.9171691002945541,9.957909798237523,3.028024635254918,0
322,43.92274825608039,0.9889108036431904,10.252128275095748,2.981881548271821,0
323,43.680521393238756,0.9761142097110751,10.334074030758721,3.0618282056702615,0
324,44.332387694588085,1.047182956173596,10.313785074777407,2.997655665035055,0
325,43.688464814683186,1.1778124301423891,9.745615210930252,3.067859803212599,0
326,42.31677584660805,1.211570611944573,10.367453089644519,3.0575951719632153,0
327,43.22982809626108,0.9868415336563584,9.95098087462136,3.0525643432587235,0
328,42.57679568444311,1.0963713107269486,9.850943846740366,2.93982441828965,0
329,42.97903209458023,1.1012532377261524,9.996603092876276,3.00085703339866,0
330,44.20673705996603,1.0899019966071015,10.245948208017415,3.061138674374116,0
331,43.69252028653862,1.0931920267736464,10.172510576940867,3.013617236237902,0
332,42.900641742852756,1.0879933115027494,9.972773762871508,3.0277179952499482,0
333,42.721769580135756,1.2011576382092612,10.245260124389548,2.930605634744219,0
334,43.35966925572576,1.1568446460637276,10.0700296055664,3.0959394965304035,0
335,42.62006391037132,0.9863667954855522,9.891039961680308,2.960431279871729,0
336,42.95731583356205,1.1374043588959795,9.856489994275968,2.9002787429124903,0
337,43.55720568293074,1.1477391770755379,10.135271186778299,2.9824437131087467,0
338,44.07318722166402,1.1041836713954698,10.011294430689743,2.8776258074239465,0
339,43.75525688333467,1.1721708335140164,9.687256748338768,2.945743742760442,0
340,42.02522629484114,1.0994062743950612,10.24213042000416,3.1279255916552224,0
341,43.59262003741815,1.1031333584955587,9.909476192689793,2.980997961124839,0
342,43.46322014393955,1.0995621350546358,10.426777713231454,2.9286106416010105,0
343,43.67833417122362,0.9312009082205883,9.677201159970402,3.001264894328306,0
344,44.40972580899072,1.0890559230318,9.981970421318724,2.9551098127484012,0
345,42.212057033917155,1.0448841385437826,9.851350178226536,3.0432259599836966,0
346,43.105337944885335,1.006312973273505,9.781684168686644,2.9555227610306978,0
347,43.824543793676014,1.2188623371429774,9.903035545449146,3.013536685506758,0
348,42.53104336032763,1.147416165600005,10.466566835180643,2.942647048156377,0
349,44.37556942883211,1.1076575780298303,10.058957522279872,3.1299514072395276,0
350,43.721013967620394,1.0678492839867904,9.824376411701596,3.0251811860013658,0
351,44.01795039150604,1.1397407632023273,9.564333211617818,2.9927247101258767,0
352,43.17743380308693,1.198399047937871,9.590335078042168,2.985352087468436,0
353,44.01825821397973,1.0559863331309602,9.885743893221118,2.9723200008375317,0
354,44.18108293359342,1.1248383972518239,9.860620268701437,2.961954326009624,0
355,43.6897268120823,1.1977718238063038,9.96221085129094,2.9605801636909406,0
356,43.70064053561922,0.97656815927935,9.449357575338613,3.0839164425230976,0
357,43.732205943569035,1.1299834560336195,9.993661915712796,2.972369302113938,0
358,43.06199284115637,1.103404684093566,10.272692395745107,2.893529054668079,0
359,43.50148279185579,1.1302178536519663,10.420646806848504,2.9417016139560053,0
360,43.50848648052859,1.1039866158504625,9.540500463826703,3.046386230999957,0
361,43.8400363186121,1.1583350495885503,9.812938336800343,2.987383797170433,0
362,44.21989454814617,1.304438071200734,9.798901664500525,2.9932959199931815,0
363,42.994878350812954,1.1278706444258375,10.048063224477819,3.0584907225709546,0
364,43.56499458180826,1.1803707091985953,9.705861680646187,2.9611416705413847,0
365,44.53887332859538,1.3198748628461165,10.430541789487037,3.0316208861065452,0
366,43.21384706271246,1.1195662528757764,10.02002708214468,2.9666058425106203,0
367,43.17664998962581,1.3120239967369574,9.977529743648866,3.028793831837617,0
368,43.801383715098716,1.1705674871587073,10.405664023651187,2.9804432374615173,0
369,44.196631114291186,1.3159933162986908,10.002642438586834,2.9879225412572157,0
370,43.706855633336396,1.2367650569836597,10.105898488529933,3.041006682875564,0
371,44.50737635426219,1.2046314432237826,9.817290956532393,3.037401240384125,0
372,44.234076389539915,1.1781316648855737,9.661532549979734,2.991728600729771,0
